PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS
RN|72194041|NB112369|AC2070|ACT|3700|401|Wm. T Morrissey Boulevard|2|1|05V|02125||Waterfront, desirable Savin Hill area, One level, all hardwood floors,all bedrooms good size. Across from UMass Boston. Walk to 2 red line stations. Major highways close by. Eat in kitchen, Xlarge living room, dining area. Xlarge room for whatever you want.Price has been reduced to 3800, with for room mates this is a great opportunity to be close to downtown with all utilities included this very affordable.Owner live in other unit. fee negotiable|20|9/21/2017 10:41:00 AM|0|Suffolk|MA|D|7|4|2|0||5|10000|2500|2f;0h
RN|72194942|CT000758|NB5077|ACT|3436|11|West Broadway|506|1|005|02127||NO Fe & 1 Month Free! This incredible unit is an open concept layout with chefs kitchen complete with Granite Counter-tops, Stainless steel appliances, Porcelain Tile floors and Breakfast Bar. Hardwood floors featured throughout the living space and Plush carpeting in the bedrooms. Expansive 9" ceiling height and over-sized windows allow the light to pour in. Ample closet space including a large walk-in closet in the Master Bedroom. Washer/Dryer in Unit. ** Heat Hot Water & A/C included in the rent!! All this in a Luxury secure elevator building with Common Roof-deck, Fitness center, Zip-Cars on site and Garage parking available. ** Stephanie's, Starbucks, Worden hall, Moonshine 152 and all the best Restaurants in South Boston, South End and seaport at your doorstep. Walk to Wholefoods. Easy Commute to Harvard, MIT, Kendall Square, MGH, Downtown and the financial District|17|7/9/2017 2:43:00 PM|-1106804750|Suffolk|MA|D|6|2|2|0|Y|1|9999|1224|2f;0h
RN|72195079|NB114825|AN1408|ACT|8900|500|atlantic Avenue|18A|1|106|02210||FULLY FURNISHED  ,brand new custom designed by Restoration Hardware. Spectacular views and floor to ceiling windows in this oversized 2 bed plus den, 2 bath unit at The Residences at the Intercontinental. Large master bedroom with custom closet system. Second ensuite bedroom with plenty of storage. Gorgeous stainless steel and granite kitchen. Enjoy hotel living including 24 hour concierge, one valet parking space included, extra storage, health club, spa and in- room dining.|19|7/19/2017 9:17:00 PM|3671036|Suffolk|MA|C|4|2|2|0||1|1580|1580|2f;0h
RN|72196432|K8000931|BB5474|ACT|2200|110|Stuart St|20D|1|101|02116||Enjoy Charles River&Boston Garden million dollar views from this semi-furnished 20th floor unit that was previously decorated&used as the model unit and be pampered w/ luxurious 5 stars amenities that the W Hotel has to offer--whenever, whatever & wherever service!Residences can relax in the W lounge&access the Bliss Spa-the largest spa in all of Boston.Other full service amenities includes 24 Hour concierge, exclusive exercise room for residents only, room service,direct access to the Hotel restaurant&bar.Dry cleaning&housekeeping available for additional cost.This unit offers floor to ceiling window&many custom built ins and upgrades. Great layout w/ area for small living area and desk.Modern open kitchen w/granite counters. In unit laundry.Wood floors.Plenty of closet&storage spaces.Walk to restaurants, shops, T (both orange and green line), theaters, Boston Common...everywhere.Close to highway. Don't wait--Come&check out the sexiest studio in the entire tower!Available immediately.|15|7/12/2017 3:13:00 AM|32767|Suffolk|MA|C|1|0|1|0|Y|0|0|427|1f;0h
RN|72198038|CT001370|AN1658|ACT|3200|69|Langley Road||1|011|02135|||17|7/14/2017 9:34:00 AM|0|Suffolk|MA|A|6|3|1|1|N|3|4731|1325|1f;1h
RN|72198740|K8000931|BB5474|ACT|3800|48|Allston St|2|1|010|02134||For immediate occupancy, super handy, highly-sought after Allston location, walking distance to restaurants, entertainment, transportation. This freshly painted-4-5 bedroom apt., second floor of a two family property, spacious rooms, large windows, refinished hardwood floors.  Large eat-in kitchen, formal living room, two full-baths, backyard outdoor space can be used for bbq.  Parking spaces are available for $100 each.|16|10/29/2017 5:11:00 PM|1204392177|Suffolk|MA|B|6|4|2|0||0|0|1900|2f;0h
RN|72199565|CT004960|AC2174|ACT|4145|10|St. George Street|502|1|104|02118||Brand new condo quality apartments in the charming, sought after, South End. This 2 bedroom 2 full bathroom unit looks out onto Franklin Square Park. The apartment includes real oak floors, 9 foot ceilings, breakfast bar, central HVAC and comes with an in-unit washer/dryer. Elegant modernly designed kitchen with clean lines and is composed of Bosch appliances, quartz counter tops, Italian cabinets, and spice rack drawers. Bathrooms contain Turkish marble, granite vanities, and oversized rainbow shower heads. There are various bus lines around the corner, Foodies (grocery store) is less than a 5 minute walk away, and major highways are seconds away by car. Pets Negotiable. Parking available for $250/month. ONE MONTH FREE for a relatively soon lease start and 14+ month long lease.|11|7/18/2017 10:22:00 AM|0|Suffolk|MA|D|6|2|2|0|Y|0|11101|1136|2f;0h
RN|72199847|BB983366|AN2495|ACT|2571|10|New|1115|1|019|02128||No fee.  The Eddy.  Brand new construction right on Boston's Harbor in East Boston.  Fabulous one bedroom with water views. This luxurious rental building features 24 hour concierge, an outdoor terrace with a pool and sun deck, grilling station fireplace, and outdoor seating plus roof deck.  In addition, there are fitness facilities with Boston Harbor and skyline views and private meeting rooms.  Lovely onsite restaurant with indoor and outdoor dining.  Pet friendly.  Rental parking available for $99/month.  Direct access to the Blue Line, an expanded water taxi station, highways, and Logan Airport.  Photos are not of the actual unit.  Used to illustrate interior finishes,.|5|7/18/2017 3:44:00 PM|2098865995|Suffolk|MA|D|3|1|1|0|N|1|600|600|1f;0h
RN|72201161|CN211498|NB1520|ACT|2850|36|Hancock Street|3R|1|102|02114||Classic 2 Bedroom Brownstone on highly sought after Beacon Hill's Hancock Street.  Elevator, condo building with beautiful common roof deck with grill, hardwoods throughout unit, spacious living/dining room, 2 sizable bedrooms, laundry and additional private storage in basement   Rent includes heat and hot water.  Just steps to the State House, Financial District, Government Center, Boston Common, Transportation, Shops, Restaurants and all that Beacon Hill has to offer.|21|11/16/2017 11:11:00 AM|809697272|Suffolk|MA|D|4|2|1|0||0|9999|0|1f;0h
RN|72202708|TM311911|NB4583|ACT|3520|55|Traveler Street|MR 324|1|104|02118||BROKER FEE PAID BY LANDLORD | ONE BED PLUS STUDY -- Welcome to the crossroads of Boston’s most desirable neighborhoods and business districts, where residents will enjoy living in a great new South End location with direct access to Boston’s best cultural activities and most sought out restaurants. You will always be greeted with a smile by the 24 hour concierge. At home, residents will enjoy open kitchens with stone countertops, custom cabinetry, wood flooring throughout, and laundry in unit. Modern conveniences include operable floor to ceiling windows, central A/C, and Nest Thermostats. Explore the three outdoor spaces, including a pool deck with grills and two roof terraces boasting unmatched city views; or sweat it out in our fitness center and yoga studio! We welcome your four-legged friend who will love the onsite dog run and pet spa. Easy access to Whole Foods Market, BMC and Tufts Medical Center! CURRENTLY OFFERING ONE MONTH FREE RENT!|8|7/24/2017 1:30:00 PM|33278|Suffolk|MA|D|4|1|1|0||1|999999|726|1f;0h
RN|72202826|NB111594|AN2383|ACT|2950|319|A Street|201|1|113|02210||Furnished or Unfurnished Option - Brand New studio apartment perfectly situated between South Boston and the Seaport. Completely renovated with modern look and feel, exposed brick, Bosch appliances, and 15' high ceilings. Equipped with hardwood floor throughout, a large walk-in closet for plenty of clothes and storage, and huge windows that allow for terrific natural light. Common roof deck provides stunning views. This unit is a must see! Available 09/01/2017.|6|7/24/2017 3:57:00 PM|51305463|Suffolk|MA|C|1|0|1|0|N|0|500|500|1f;0h
RN|72203138|BB904054|BB5984|ACT|29000|25|Beacon|PH|1|102|02108||Rare opportunity to live at 25 Beacon, Boston’s most prestigious new address directly overlooking the State House gardens and Boston Common. A boutique building of just six exquisite homes, 25 Beacon offers floor-through residences that are splashed with sunlight from three exposures. Superior design is matched by quality construction, superb craftsmanship, the latest technology and the finest finishes and fixtures.  This Penthouse unit consists of 3+ bedrooms, 3.5 bathrooms, and a huge private roof deck (1,333 SF).  Beautiful balcony overlooking the Boston Common and two other balconies facing the State House (Kitchen and bedroom). Luxurious amenities include an on-site garage with valet parking for two cars, 24-hour doorman, direct elevator access, dedicated storage rooms, bike storage, wine cellar and fitness room. To live at 25 Beacon will be to enjoy a Beacon Hill rarity: 21st century comfort in an 18th century neighborhood. Au pair suite can be rented for extra.|9|7/25/2017 11:32:00 AM|1427261173|Suffolk|MA|C|7|3|3|1|Y|2|4044|4044|3f;1h
RN|72205667|BB805772|AC0443|ACT|3900|1282|Boylston St|327|1|105|02215||This 1+S/2BR features large 2nd bedroom with closet and overhead lighting but no window--perfect for napping children or night shifters. Open design with wide plank flooring and modern finishes give this brand new apartment the perfect finishing touches. These stylish new apartments in Fenway, offers discerning renters new apartments in a location steps to LMA hospitals, the MFA, Fenway Park, and the bustling Fenway restaurant scene. 24/7 concierge, 20th floor Sky Deck w/reservable Greenhouse event space, grill, outdoor TV, dining and seating areas, 15th floor Sun Deck w/outdoor showers, movie screening & lounge areas, The Jade Room for relaxing or meetings, and a health club make it an ideal place to call home.  Onsite garage parking available for rent.  Sorry no undergrads please.|10|12/8/2017 2:18:00 PM|154289510|Suffolk|MA|D|4|2|1|0|N|0|9999|1113|1f;0h
RN|72205860|BB805772|AC0443|ACT|4700|1282|Boylston St|1027|1|105|02215||The Viridian, stylish new apartments in Fenway, offers discerning renters lush apartments in a location steps to LMA hospitals, the MFA, Fenway Park, and the bustling Fenway restaurant scene. 24/7 concierge, 20th floor Sky Deck w/reservable Greenhouse event space, grill, outdoor TV, dining and seating areas, 15th floor Sun Deck w/outdoor showers, movie screening & lounge areas, The Jade Room for relaxing or meetings, and a health club make it an ideal place to call home. Onsite garage parking available for rent.  Sorry no undergrads please.|11|12/8/2017 2:14:00 PM|154288487|Suffolk|MA|D|4|2|2|0|Y|0|9999|1026|2f;0h
RN|72206153|BB808174|NB4583|ACT|3990|6|North Hudson Street|1|1|103|02113||FURNISHED rental!! Spectacular location on the Freedom Trail in North End! The best of both worlds is yours adjacent to Copps Hill and Slye Park; just a few steps to waterfront park with beautiful sunset views of Charles River basin, marina, the USS Constitution, tennis courts, and green space. This is a classic, brick and beam, two bedroom, 2 bath, beautifully crafted and tastefully furnished first floor duplex apartment with small, private back yard. This apartment is in a very quiet, 4 unit building, with long term professional tenants. Central air, gas log fireplace, marble in baths/kitchen, hardwood floors, substantial closets and cabinetry. No smoking in apartment, building, or yard. Garage parking nearby. Tenant pays for all utilities and a minimum of three months is required.  Not available unfurnished!!|19|7/31/2017 1:03:00 PM|0|Suffolk|MA|D|4|2|2|0||0|0|900|2f;0h
RN|72206394|CN201432|AN0907|ACT|3000|27|Bowdoin|5A|1|102|02114||Fully FURNISHED TOP FLOOR turn key apartment with all utilities and cable/wifi router on premises. Come, unpack, and start living  in the heart of Beacon Hill. This sunny one bedroom condo has been renovated to beautiful standards. Charming details include a modern kitchen has granite counters and stainless steel appliances (gas cooking, dishwasher, microwave) and a beautifully updated bathroom. Central Heat, AC. Cozy electric fireplace. Elevator in building, Laundry in building.     Close to everything Beacon Hill has to offer; Steps to Charles Street shops and restaurants, Starbucks and Whole Foods Market. Easy jump on the T (green, red or blue lines) or highways. Close to MGH, MEEI and Suffolk Law. To relax, walk to the Boston Commons, Public Gardens or the Charles River and stroll down the esplanade. Easy access to Back Bay, Government/Financial centers, Faneuil Hall/Haymarket and just across the river from Cambridge. Short term rentals considered! Rent includes bi-weekly cleaning!|6|7/31/2017 6:45:00 PM|371195898|Suffolk|MA|C|3|1|1|0||0|99999|560|1f;0h
